disease_ID,disease_name,ICD9,meridian,symptoms,acupoints
SYS0054,扭傷(腕部),842,手少陽三焦經,[],"['液門', '陽池', '外關', '陽溪', '陽谷']"
DIS0370,風濕病(腕部),719.33,手少陽三焦經,[],"['陽池', '外關', '陽溪', '腕骨']"
DIS0180,心臟血管疾病,429.2,足太陽膀胱經,[],"['厥陰俞', '大陵', '人迎', '水突', '氣舍']"
DIS0610,精神病,,足太陽膀胱經,[],"['厥陰俞', '膻中']"
DIS0347,小兒痘瘡,706,足太陽膀胱經,[],"['委中', '曲澤']"
DIS0274,肛門裂,565,足太陽膀胱經,[],"['委中', '長強', '束骨']"
DIS0407,背部疾患,724,足太陽膀胱經,[],"['委中', '玉火穴']"
DIS0382,風濕性關節炎(腰骶關節痛),719.38,足太陽膀胱經,[],"['委中', '關元', '白環俞', '腰陽關']"
DIS0203,痔瘡,455,足太陽膀胱經,"['排便出血', '屁股瘙癢', '屁股不適或者疼痛', '糞便滲漏']","['委中', '承山', '崑崙', '其門穴', '其角穴', '其正穴', '三陰交', '皮質下', '脾', '百會', '神門', '會陽', '白環俞', '次髎', '長強', '委中穴', '志室', '大腸俞', '三焦俞', '火府穴', '火梁穴', '火昌穴', '金府穴', '金梁穴', '金昌穴', '孔最', '木府穴', '木梁穴', '木昌穴', '二白', '大腸', '直腸', '腰靈穴']"
DIS0016,頸淋巴結核,017.2,足太陽膀胱經,['淋巴結腫大'],"['委中', '懸鐘', '五虎穴', '肘尖']"
SYS0188,小腿抽筋,,足太陽膀胱經,['小腿抽筋'],"['承山', '內踝尖']"
DIS0276,直腸脫垂,569.1,足太陽膀胱經,['直腸（全層）從肛門口脫垂而出'],"['承山', '其門穴', '其角穴', '其正穴', '百會', '大鐘', '白環俞', '次髎', '額旁3線', '頂中線', '長強', '京骨', '志室', '大腸俞', '鳩尾', '二白']"
DIS0378,風濕病(踝部),719.37,足太陽膀胱經,[],"['崑崙', '照海', '申脈', '丘墟']"
DIS0640,神經無力,,董氏奇穴十十部位頭面部分,[],['州水穴']
DIS0326,子宮出血,626.6,足太陰脾經,['子宮出血'],"['血海', '關元', '三陰交', '本神', '陰交', '隱白', '陰陵泉', '天樞', '大敦', '生殖區']"
SYS0187,下肢無力,,足太陽膀胱經,"['下肢無力，麻木，發緊', '抬步沉重感', '跛行', '顫抖', '步態搖晃', '容易跌倒']","['飛揚', '太溪']"
DIS0682,肋軟骨炎,,足少陰腎經,[],"['太溪', '神門', '步廊', '腎上腺']"
SYS0077,膀胱痛,,足少陰腎經,['膀胱痛'],"['太溪', '然谷']"
DIS0391,關節疼痛(跟部),719.47,足少陰腎經,[],"['太溪', '大陵', '仆參']"
DIS0414,手足痙攣,729.82,手陽明大腸經,[],"['曲池', '極泉', '少海']"
SYS0053,扭傷(肘部),841,手陽明大腸經,[],"['曲池', '天井', '小海']"
DIS0369,風濕性關節炎(肘關節痛),719.32,手陽明大腸經,[],"['曲池', '手三里', '天井', '小海']"
DIS0497,齒齦出血,,手陽明大腸經,['齒齦出血'],['曲池']
SYS0149,魚刺鯁喉,,董氏奇穴一一部位手指部分,"['咽喉刺痛、吞嚥時加重', '孩子較大異物會引起呼吸困難及窒息']",['指五金穴']
DIS0400,發炎性脊椎病變,720.9,董氏奇穴一一部位手指部分,[],"['指三黃穴', '天黃穴', '明黃穴', '其黃穴']"
DIS0403,脊椎骨骨刺,721.8,董氏奇穴二二部位手掌部分,[],"['三河穴', '火府穴', '火梁穴', '火昌穴', '安脊穴']"
DIS0044,子宮頸癌,180,董氏奇穴三三部位下臂部分,"['性生活、婦科檢查后陰道流血或出現血性白帶', '陰道異常排液，白色、血新、稀薄如水樣；排液腥臭或惡臭；大量米湯樣或膿性惡臭分泌物', '尿頻、尿急、肛門墜脹感、下腹和腿部中通', '消瘦、大小便困難、貧血、乏力、和陰道大出血']","['其門穴', '其角穴', '其正穴']"
DIS0078,性心理性功能障礙,302.7,董氏奇穴三三部位下臂部分,['患者缺乏自尊，自信心，充滿自卑感，抑鬱以及對性伴侶產生不良感受所導致的疾病，患者會出現陰莖不能完全勃起或勃起不堅的症狀，以至於不能圓滿完成正常的性生活，但是在清晨或手淫時陰莖可以勃起，並可以維持一段時間'],"['其門穴', '其角穴', '其正穴']"
SYS0136,小腿前側痛,,董氏奇穴三三部位下臂部分,['小腿前側痛'],"['火陵穴', '火串穴', '火腑海穴']"
SYS0153,心情煩悶,,董氏奇穴三三部位下臂部分,['心情煩悶'],"['火陵穴', '火山穴']"
SYS0131,手指麻痛,,董氏奇穴三三部位下臂部分,['手指麻痛'],"['火陵穴', '火串穴', '火山穴']"
DIS0166,重聽,389.9,董氏奇穴三三部位下臂部分,['聽力下降'],"['火陵穴', '火串穴', '火山穴']"
DIS0519,腦鳴,,董氏奇穴七七部為小腿部位,[],"['正宗穴', '正士穴', '正會穴', '州昆穴', '州崙穴', '正筋穴']"
DIS0518,頭及頸部顫抖,,董氏奇穴七七部為小腿部位,['頭及頸部顫抖'],"['正宗穴', '正士穴', '正會穴', '鎮靜穴', '正筋穴']"
DIS0405,頸項骨刺,722.91,董氏奇穴七七部為小腿部位,['頸項骨刺'],"['正宗穴', '正士穴', '肺心穴', '水源穴', '火府穴', '火梁穴', '火昌穴', '腕順一穴', '腕順二穴', '正筋穴', '正脊穴']"
DIS0492,早泄,,任脈,"['可以正常勃起，在阴茎进入阴道前或进入阴道后一分钟内射精', '3分钟内射精，且无法控制射精时间', '早泄后会对自身产生消极影响，如苦恼、忧虑、挫折感和避免性活动']","['關元', '三陰交', '曲骨', '後溪']"
DIS0440,夜尿,788.43,任脈,['夜尿'],"['關元', '三陰交', '尺澤', '中極', '曲骨']"
DIS0015,睪丸結核,016.5,任脈,"['一般的结核中毒症状、全身乏力、低热外，局部为睾丸轻度疼痛，隐痛下坠感', '睾丸肿大，疼痛明显，睾丸肿大，质地稍硬光滑，有时伴有输精管增厚时，可触及结节，或成串珠样等，合并睾丸鞘膜积液时，可触及睾丸有囊性感，增大明显', '并有前列腺、精囊结核时，病人可有尿频、尿急、尿痛、性欲功能低下、阳痿、遗精、早泄、血精']","['關元', '三陰交', '大敦']"
DIS0512,心臟病頭暈,,董氏奇穴三三部位下臂部分,[],"['心靈穴', '地宗穴', '通關穴', '通天穴', '通山穴']"
DIS0517,休克之頭暈,,董氏奇穴三三部位下臂部分,[],"['心靈穴', '地宗穴', '耳背穴']"
DIS0336,分娩開始時胎位異常所致之阻礙,660,足太陰脾經,[],"['三陰交', '少澤', '隱白', '至陰']"
SYS0164,下頦痛,,董氏奇穴六六部位足掌部分,['下頦痛'],['火硬穴']
DIS0330,流產,634,董氏奇穴六六部位足掌部分,['流產'],"['火硬穴', '還巢穴', '婦科五穴', '火主穴', '通腎穴', '通胃穴', '通關穴', '火包穴', '婦靈穴']"
DIS0566,久年惡瘡,,董氏奇穴一一部位手指部分,[],['制污穴']
DIS0451,創傷後傷口感染,958.3,董氏奇穴一一部位手指部分,"['红肿热痛', '局部溃脓']",['制污穴']
DIS0457,惡性腫瘤,140-239,董氏奇穴一一部位手指部分,[],"['制污穴', '外三關穴', '腫瘤穴']"
DIS0579,惡瘡,,董氏奇穴一一部位手指部分,"['初起皮膚紅腫，質軟無頭，疼痛劇烈', '擴散後較硬，呈紫紅色隆起，界線不清', '發熱惡寒，頭痛、噁心']",['制污穴']
DIS0242,口舌生瘡,528.9,經外穴頭頸,['口腔黏膜反复出现圆形或椭圆形小溃疡，有剧烈的自发痛'],"['金津', '玉液', '神門']"
DIS0658,吸毒成癮(古柯鹼),,手少陰心經,"['精神恍惚、懶洋洋、打呵欠等徵狀', '流淚、流鼻水、盜汗、失眠、厭食、身體發冷及起雞皮疙瘩', '胡言亂語、失去方位感、運動不協調', '多疑、情緒不穩、易怒、視幻覺、聽幻覺、觸幻覺以及重覆行為', '嗜睡、食量異常、狂吃']","['神門', '肝', '交感', '陽溪', '肺']"
SYS0190,精神恍惚,,手少陰心經,['精神恍惚'],"['神門', '心俞']"
DIS0424,小兒厭食症,783,耳穴(對耳屏區8穴),['小兒呕吐、食欲不振、腹泻、便秘、腹胀、腹痛和便血'],"['皮質下', '脾', '胃', '小腸']"
SYS0063,扭傷,840-848,耳穴(對耳屏區8穴),[],"['皮質下', '神門']"
DIS0531,黑斑,,耳穴(對耳屏區8穴),['脸上或身上长出黑色或蓝黑色大块状的斑'],"['皮質下', '肝', '面頰', '神門', '天黃穴', '明黃穴', '其黃穴', '指駟馬穴', '腎', '心', '內分泌', '駟馬下穴', '駟馬上穴', '駟馬中穴', '腎上腺', '肺']"
DIS0625,聽力減退,,耳穴(對耳屏區8穴),['聽力減退'],"['皮質下', '肝', '耳尖', '神門', '腎', '內耳', '內分泌', '外耳', '三焦']"
DIS0334,產後抑郁,648.4,耳穴(耳甲區21穴(耳甲艇11穴)),"['闷闷不乐', '兴趣减退', '精力不足', '焦虑紧张', '失眠', '食欲下降', '体重减轻']","['肝', '神門', '心', '內分泌']"
DIS0209,氣管炎,464,耳穴(耳甲區21穴(耳甲腔10穴)),"['咳嗽', '咳痰', '喘息']","['脾', '神門', '偏歷', '太淵', '腎', '內分泌', '肺', '大腸', '氣管']"
DIS0342,肛門搔癢症,698,督脈,[],"['百會', '次髎', '長強']"
DIS0073,精神分裂疾患,295,督脈,"['被害妄想：擔心有人要傷害自己，變得焦慮以及多疑。', '關係妄想：覺得身邊週遭的人都在談論自己。', '幻覺：可能會出現幻聽或是看到光圈、鬼影等不存在的事物', '退縮：遠離群體，變得無法照顧自己', '情感障礙：不合理的信念、不適當的情感表達、穿著變得奇怪、生活習慣改變、缺乏動機及意志力等嚴重個性轉變']","['百會', '本神', '承光', '頭臨泣', '目窗', '五處']"
DIS0103,嬰兒性腦性麻痺,343,督脈,[],"['百會', '四神聰']"
DIS0088,智能不足,319,督脈,"['智能明显不如同龄人', '行为缺陷']","['神庭', '本神', '四神聰', '腦戶', '腦空']"
DIS0206,急性鼻竇炎,461.9,手陽明大腸經,['發燒、流鼻水、咳嗽、頭痛、咽痛，症狀一直持續下去，鼻水變成化膿性的黃鼻涕，夜間咳嗽變得比較明顯，且超過10天以上，臉部疼痛或頭痛'],"['迎香', '印堂', '上迎香']"
DIS0570,狐臭,,董氏奇穴後背部位,"['腋下散发出一种特殊的刺鼻气味，运动后、夏季更明显', '伴有多汗、色汗（黄色为主）']","['分枝上穴', '分枝下穴', '天宗穴', '李白穴']"
DIS0417,新生兒窒息,768,督脈,"['皮肤青紫', '呼吸减慢', '心率减慢', '四肢略屈曲', '四肢瘫软', '对刺激反应低下或无刺激']","['水溝', '湧泉']"
DIS0599,瘡痍,,手厥陰心包經,[],"['大陵', '勞宮']"
DIS0641,手心熱(肺結核、腎盂腎炎、肝病),,手厥陰心包經,[],"['勞宮', '中沖']"
DIS0383,風濕性關節炎(骶髂關節痛),719.38,足太陽膀胱經,[],"['小腸俞', '膀胱俞', '次髎', '上髎', '中髎', '下髎']"
DIS0642,胸中發寒,,足少陰腎經,[],"['然谷', '雲門']"
DIS0190,腦血管疾病後遺症(語言障礙),438.1,足少陰腎經,[],"['照海', '廉泉', '通里', '啞門', '海泉']"
DIS0443,腹水,789.5,足少陰腎經,[],"['復溜', '水分', '木炎一穴', '木炎二穴', '木炎三穴']"
DIS0380,風濕性關節炎(趾關節痛),719.37,足太陰脾經,[],"['商丘', '公孫', '陽輔']"
DIS0271,腸胃病,564,足太陰脾經,[],"['商丘', '太白', '四花里穴']"
DIS0644,老人咳嗽,786.2,董氏奇穴四四部位上臂部分,[],['三神穴']
SYS0174,腰椎骨痛,,董氏奇穴後背部位,[],['水中穴']
DIS0292,急性腎炎,590.1,董氏奇穴後背部位,"['發冷、發熱、腹痛、腰痛、背部敲痛、食慾不振、噁心、嘔吐、腹瀉、疲倦無力、頭痛', '頻尿、排尿困難、尿急、解尿痛、解尿灼熱感、血尿、尿液混濁']","['水腑穴', '中白穴', '下白穴', '腰靈穴']"
DIS0298,膀胱結石,594,董氏奇穴後背部位,[],"['水腑穴', '馬快水穴']"
DIS0033,口腔念珠菌病,112,董氏奇穴七七部為小腿部位,['口干、发黏、口腔粘膜灼烧感、疼痛、味觉减退'],"['上唇穴', '下唇穴']"
DIS0520,唇生瘡,,董氏奇穴七七部為小腿部位,['唇生瘡'],"['上唇穴', '下唇穴']"
SYS0168,唇痛,,董氏奇穴七七部為小腿部位,['唇痛'],"['上唇穴', '下唇穴']"
DIS0530,粉刺,,董氏奇穴七七部為小腿部位,"['圆锥形丘疹', '较大的炎性丘疹、结节、脓疱、囊肿']","['外三關穴', '駟馬下穴', '駟馬上穴', '駟馬中穴']"
DIS0041,喉癌,161.9,董氏奇穴七七部為小腿部位,"['聲音嘶啞', '持續咳嗽、吞嚥疼痛、吞嚥困呐、', '頸側或耳後痛、呼吸困難', '頸部腫塊', '咳嗽有痰帶血']","['外三關穴', '喉靈穴', '耳背穴', '喉中穴']"
DIS0598,拍打拉筋時出現不適反應,,足太陰脾經,[],['太白']
DIS0101,小兒麻痺後遺症(腹肌癱瘓),343,足陽明胃經,[],"['天樞', '夾脊', '帶脈', '梁門']"
DIS0585,鼠蹊部拉傷,,董氏奇穴四四部位上臂部分,['人体腹部连接腿部交界处的凹沟拉傷'],['上曲穴']
SYS0121,鼠蹊部痛,,董氏奇穴四四部位上臂部分,['人体腹部连接腿部交界处的凹沟疼痛'],"['上曲穴', '下曲穴', '心門穴']"
SYS0157,發音無力,,董氏奇穴四四部位上臂部分,['發音無力'],['背面穴']
SYS0033,呼吸困難,786,董氏奇穴四四部位上臂部分,['呼吸困難'],"['地宗穴', '神封', '靈墟', '神藏', '彧中', '庫房', '屋翳', '膺窗', '三靈穴', '喉蛾九穴']"
SYS0107,腿痠,,董氏奇穴後背部位,[],"['金林穴', '火腑海穴', '精枝穴', '水愈穴']"
SYS0047,多尿,788.42,董氏奇穴一一部位手指部分,['多尿'],['還巢穴']
DIS0562,安胎,,董氏奇穴一一部位手指部分,[],['還巢穴']
DIS0317,卵巢囊腫,620.2,董氏奇穴一一部位手指部分,"['腹痛、排便疼痛、經期時骨盆腔疼痛、下背部或是大腿疼痛', '乳房壓痛、噁心、嘔吐、性交疼痛']",['還巢穴']
SYS0142,陰門腫,,董氏奇穴一一部位手指部分,"['外陰部腫脹，色不紅或微紅，輕度疼痛，白帶多或脘悶納少', '舌苔正常或白膩，脈象正常或濡數', '外陰部紅腫熱痛，行動不便，坐則疼痛更甚，黃帶多，小便黃赤', '舌苔黃膩，脈弦數']","['還巢穴', '婦科五穴']"
DIS0544,分娩後在肢體關節上產生的疼痛,,董氏奇穴一一部位手指部分,[],"['婦科五穴', '水相穴', '水仙穴']"
SYS0013,月經量或次數過少,626.1,董氏奇穴一一部位手指部分,['月經量或次數過少'],['婦科五穴']
DIS0438,產後尿潴留,788.2,足陽明胃經,['分娩6～8小时后甚至在月子中，仍然不能正常地将尿液排出，并且膀胱还有饱涨的感觉'],"['水道', '曲骨']"
DIS0463,泌尿生殖系統疾病,580-629,足太陽膀胱經,[],"['次髎', '上髎', '中髎', '下髎']"
SYS0165,手腳痛,,董氏奇穴六六部位足掌部分,['手腳痛'],"['火主穴', '雙鳳穴']"
DIS0573,子宮脹,,董氏奇穴六六部位足掌部分,['子宮脹'],['水晶穴']
DIS0008,腸胃炎,009,董氏奇穴八八部位大腿部分,[],"['通腎穴', '通胃穴', '通背穴']"
DIS0564,腎痛,,董氏奇穴前胸部位,['腎痛'],"['腑巢二十三穴', '二角明穴']"
SYS0176,臍痛,,董氏奇穴前胸部位,[],['腑巢二十三穴']
DIS0590,夢遺,,董氏奇穴七七部為小腿部位,['入睡后做梦时遗精'],['地皇穴']
SYS0145,黃痰,,董氏奇穴一一部位手指部分,['咳痰呈黃色'],['小間穴']
DIS0580,肺積水,,董氏奇穴二二部位手掌部分,[],['大白穴']
DIS0645,小兒高燒,,董氏奇穴十十部位頭面部分,['小兒高燒'],"['總樞穴', '七星穴']"
SYS0055,扭傷(髀部),843,足太陽膀胱經,[],"['秩邊', '環跳', '承扶']"
DIS0571,神經失靈,,董氏奇穴四四部位上臂部分,[],['下曲穴']
DIS0586,骨頭脫節症,,董氏奇穴四四部位上臂部分,"['關節明顯疼痛難忍', '肌肉軟組織腫脹', '關節周圍某個部位不能活動']",['下曲穴']
DIS0069,白血球疾病,288,董氏奇穴六六部位足掌部分,[],"['木留穴', '天黃穴', '明黃穴', '其黃穴']"
SYS0097,肛門痛,,督脈,[],"['長強', '束骨', '孔最', '腰俞']"
DIS0373,風濕病(髀部),719.35,足少陽膽經,[],"['居髎', '環跳', '懸鐘']"
DIS0690,球结膜下注射所致眼痛,,手陽明大腸經,['球结膜下注射所致眼痛'],['臂臑']
DIS0524,自律神經失調,,董氏奇穴十十部位頭面部分,[],"['正會穴', '天黃穴', '明黃穴', '其黃穴', '木二穴', '木一穴', '木三穴']"
DIS0113,小兒癲癇,345.6,督脈,['兩眼發直、凝視前方、口吐白沫、肢體抽搐或强直、喉嚨腫發出怪聲，片刻后清醒但疲倦感明顯'],['上星']
DIS0588,小腦痛,,董氏奇穴六六部位足掌部分,['小腦痛'],['上瘤穴']
DIS0572,小腦脹,,董氏奇穴六六部位足掌部分,['小腦脹'],['上瘤穴']
DIS0399,脊椎炎,720,董氏奇穴二二部位手掌部分,[],"['中白穴', '下白穴']"
DIS0358,關節炎,716.9,董氏奇穴二二部位手掌部分,"['關節腫脹疼痛', '早晨關節僵硬（至少一小時）', '倦怠', '食欲不振', '虛弱', '骨骼、軟骨受損', '關節僵直、變形', '無法活動']","['中白穴', '下白穴', '火膝穴', '膝靈穴']"
SYS0152,牙齒痠,,董氏奇穴二二部位手掌部分,['牙齒痠'],['下白穴']
DIS0536,肝痛,,董氏奇穴二二部位手掌部分,[],"['下白穴', '五虎穴', '肝靈穴', '木耳穴']"
SYS0198,腳痠,,董氏奇穴後背部位,[],"['精枝穴', '次白穴', '委中穴']"
DIS0539,骨骼腫大,,董氏奇穴一一部位手指部分,['骨骼腫大'],"['肺心穴', '五虎穴', '復原一穴', '復原二穴', '復原三穴']"
DIS0155,眼球震顫,379.5,足太陽膀胱經,['眼球震顫'],"['睛明', '球後']"
DIS0132,弱視,368,董氏奇穴二二部位手掌部分,['最佳矯正視力低於正常值'],"['上白穴', '光明穴', '分白穴', '珠園穴']"
SYS0150,眼角發紅,,董氏奇穴二二部位手掌部分,['眼角發紅'],"['上白穴', '花骨一穴']"
DIS0575,飛蚊症,,董氏奇穴七七部為小腿部位,['眼前有黑點飄動、形狀千奇百怪，例如：黑絲、魚鈎、圓圈或雲朵等形狀'],['光明穴']
SYS0062,扭傷(上肢),840-842,董氏奇穴八八部位大腿部分,[],"['天黃穴', '明黃穴', '其黃穴', '四肢穴']"
